"","Site","Depth","Temp","Sal","Oxy","Fluor"
"1860","ALOHAJuly",184,20.086,35.15,203.87,0.1801
"1861","ALOHAJuly",185,20.007,35.14,203.82,0.1613
"1862","ALOHAJuly",186,19.918,35.131,203.13,0.1991
"1863","ALOHAJuly",187,19.837,35.125,203.25,NA
"1864","ALOHAJuly",188,19.796,35.118,203.82,0.1613
"1865","ALOHAJuly",189,19.754,35.111,204.4,0.1235
"1866","ALOHAJuly",190,19.683,35.1,204.52,0.1235
"1867","ALOHAJuly",191,19.51,35.076,203.84,0.1235
"1868","ALOHAJuly",192,19.483,35.07,202.79,0.1235
"1869","ALOHAJuly",193,19.441,35.065,203.45,0.1235
"1870","ALOHAJuly",195,19.418,35.062,203.08,0.1235
"1871","ALOHAJuly",196,19.361,35.054,203.44,0.1235
"1872","ALOHAJuly",197,19.307,35.043,203.13,0.1235
"1873","ALOHAJuly",198,19.288,35.039,202.79,0.1235
"1874","ALOHAJuly",199,19.25,35.028,202.62,0.1235
"1875","ALOHAJuly",200,19.186,35.021,202.62,0.1235
"1876","ALOHAJuly",201,19.101,35.01,202.5,0.1235
"1877","ALOHAJuly",202,18.938,34.984,201.92,0.1235
"1878","ALOHAJuly",203,18.891,34.972,201.55,0.1235
"1879","ALOHAJuly",204,18.826,34.976,202.44,0.1235
"1880","ALOHAJuly",205,18.85,35.005,205.98,NA
"1881","ALOHAJuly",206,18.866,35.017,206.72,0.1235
"1882","ALOHAJuly",207,18.838,35.036,210.6,NA
"1883","ALOHAJuly",208,18.773,35.03,210.76,0.1235
"1884","ALOHAJuly",209,18.78,35.029,210.91,0.1235
"1885","ALOHAJuly",210,18.77,35.025,210.99,0.1235
"1886","ALOHAJuly",211,18.761,35.023,211.02,0.1235
"1887","ALOHAJuly",212,18.732,35.019,211.61,NA
"1888","ALOHAJuly",213,18.619,35.004,211.58,0.1235
"1889","ALOHAJuly",214,18.577,34.996,211.2,0.1235
"1890","ALOHAJuly",215,18.561,34.992,211.29,NA
"1891","ALOHAJuly",216,18.561,34.989,211.09,0.1235
"1892","ALOHAJuly",217,18.495,34.98,212.02,0.1235
"1893","ALOHAJuly",218,18.383,34.966,213.19,NA
"1894","ALOHAJuly",220,18.201,34.947,214.09,0.1235
"1895","ALOHAJuly",221,18.003,34.922,215.12,0.1235
"1896","ALOHAJuly",222,17.891,34.908,215.3,NA
"1897","ALOHAJuly",223,17.841,34.899,215.4,0.1235
"1898","ALOHAJuly",224,17.817,34.896,215.72,NA
"1899","ALOHAJuly",225,17.726,34.888,215.96,0.1235
"1900","ALOHAJuly",227,17.692,34.885,216.31,0.1235
"1901","ALOHAJuly",228,17.609,34.88,217.29,0.1235
"1902","ALOHAJuly",230,17.538,34.868,217.76,NA
"1903","ALOHAJuly",231,17.49,34.858,217.45,0.1235
"1904","ALOHAJuly",232,17.451,34.851,217.95,0.1235
"1905","ALOHAJuly",233,17.405,34.847,218.44,NA
"1906","ALOHAJuly",234,17.363,34.845,218.77,0.1235
"1907","ALOHAJuly",235,17.35,34.842,218.9,0.1235
"1908","ALOHAJuly",236,17.346,34.84,219.29,0.1235
"1909","ALOHAJuly",237,17.334,34.837,219.21,0.1234
"1910","ALOHAJuly",238,17.28,34.831,219.76,0.123
"1911","ALOHAJuly",239,17.219,34.821,220.74,0.122
"1912","ALOHAJuly",240,17.179,34.814,220.8,0.121
"1913","ALOHAJuly",241,17.13,34.807,220.73,0.12
"1914","ALOHAJuly",242,17.09,34.801,220.55,NA
"1915","ALOHAJuly",243,17.062,34.798,220.26,0.118
"1916","ALOHAJuly",244,17.047,34.795,220.49,NA
"1917","ALOHAJuly",245,17.033,34.791,220.51,0.116
"1918","ALOHAJuly",246,17.026,34.789,220.01,0.115
"1919","ALOHAJuly",247,17.014,34.787,219.93,0.114
"1920","ALOHAJuly",248,17.01,34.785,220.47,0.113
"1921","ALOHAJuly",249,16.995,34.78,220.51,0.112
"1922","ALOHAJuly",250,16.954,34.772,220.21,0.111
"1923","ALOHAJuly",251,16.858,34.76,220.21,0.11
"1924","ALOHAJuly",252,16.78,34.749,219.6,NA
"1925","ALOHAJuly",253,16.686,34.734,219.11,0.108
"1926","ALOHAJuly",254,16.642,34.727,218.71,0.107
"1927","ALOHAJuly",255,16.6,34.719,218.23,NA
"1928","ALOHAJuly",256,16.505,34.705,218.16,0.105
"1929","ALOHAJuly",257,16.452,34.696,217,0.104
"1930","ALOHAJuly",258,16.425,34.689,216.75,0.103
"1931","ALOHAJuly",259,16.397,34.685,216.51,0.102
"1932","ALOHAJuly",260,16.367,34.68,216.64,0.101
"1933","ALOHAJuly",261,16.295,34.675,217.61,0.1
"1934","ALOHAJuly",262,16.206,34.669,219.26,0.099
"1935","ALOHAJuly",263,16.164,34.665,219.69,NA
"1936","ALOHAJuly",264,16.141,34.663,219.55,0.097
"1937","ALOHAJuly",265,16.122,34.661,219.59,0.096
"1938","ALOHAJuly",266,16.084,34.659,220.37,NA
"1939","ALOHAJuly",267,16.039,34.656,221.49,0.094
"1940","ALOHAJuly",268,15.981,34.652,222.3,0.093
"1941","ALOHAJuly",269,15.931,34.649,223.05,0.092
"1942","ALOHAJuly",270,15.885,34.645,223.01,0.091
"1943","ALOHAJuly",271,15.848,34.641,223.27,0.09
"1944","ALOHAJuly",272,15.832,34.638,223.26,NA
"1945","ALOHAJuly",273,15.804,34.637,223.82,0.088
"1946","ALOHAJuly",274,15.774,34.633,223.98,0.087
"1947","ALOHAJuly",275,15.7,34.628,224.25,0.086
"1948","ALOHAJuly",276,15.669,34.623,224.16,0.085
"1949","ALOHAJuly",277,15.65,34.619,224.06,0.084
"1950","ALOHAJuly",278,15.65,34.617,224.49,0.083
"1951","ALOHAJuly",280,15.585,34.609,224.88,0.082
"1952","ALOHAJuly",281,15.436,34.591,224.54,0.081
"1953","ALOHAJuly",282,15.359,34.574,223.32,0.08
"1954","ALOHAJuly",283,15.314,34.568,223.53,NA
"1955","ALOHAJuly",284,15.273,34.56,223.1,0.078
"1956","ALOHAJuly",285,15.25,34.556,222.58,0.077
"1957","ALOHAJuly",286,15.219,34.548,222.56,0.076
"1958","ALOHAJuly",287,15.146,34.532,220.97,0.075
"1959","ALOHAJuly",288,15.105,34.526,220.13,0.074
"1960","ALOHAJuly",289,15.06,34.512,218.98,0.073
"1961","ALOHAJuly",290,15.026,34.508,218.24,0.072
"1962","ALOHAJuly",291,14.976,34.496,217.59,0.071
"1963","ALOHAJuly",292,14.921,34.482,215.76,0.07
"1964","ALOHAJuly",293,14.88,34.473,214.61,0.069
"1965","ALOHAJuly",294,14.852,34.462,214.6,0.068
"1966","ALOHAJuly",295,14.737,34.448,212.54,0.067
"1967","ALOHAJuly",296,14.619,34.426,210.17,0.066
"1968","ALOHAJuly",297,14.402,34.389,207.85,0.065
"1969","ALOHAJuly",298,14.293,34.373,206.11,NA
"1970","ALOHAJuly",299,14.261,34.373,206.3,0.063
"1971","ALOHAJuly",300,14.218,34.365,206.35,0.062
"1972","ALOHAJuly",301,14.146,34.358,206.64,0.061
"1973","ALOHAJuly",302,14.105,34.353,206.21,0.06
"1974","ALOHAJuly",303,14.048,34.346,206.66,0.059
"1975","ALOHAJuly",304,14.004,34.344,207.7,0.058
"1976","ALOHAJuly",305,13.937,34.342,208.69,0.057
"1977","ALOHAJuly",306,14.001,34.347,208.73,NA
"1978","ALOHAJuly",307,13.868,34.335,209.1,0.055
"1979","ALOHAJuly",308,13.888,34.335,209.18,NA
"1980","ALOHAJuly",309,13.822,34.321,210.33,0.053
"1981","ALOHAJuly",310,13.566,34.298,207.99,NA
"1982","ALOHAJuly",311,13.402,34.275,204.79,0.051
"1983","ALOHAJuly",312,13.364,34.267,204.21,0.05
"1984","ALOHAJuly",313,13.414,34.271,205.53,0.049
"1985","ALOHAJuly",314,13.357,34.264,204.99,0.048
"1986","ALOHAJuly",315,13.211,34.249,204.68,0.047
"1987","ALOHAJuly",316,13.123,34.236,204.08,NA
"1988","ALOHAJuly",317,13.083,34.233,203.28,0.045
"1989","ALOHAJuly",318,13.087,34.232,203.53,NA
"1990","ALOHAJuly",319,13.074,34.229,203.72,0.043
"1991","ALOHAJuly",320,13.06,34.227,204.11,NA
"1992","ALOHAJuly",322,13.026,34.225,204.36,0.041
"1993","ALOHAJuly",323,12.936,34.218,204.83,0.04
"1994","ALOHAJuly",324,12.817,34.21,204.72,0.039
"1995","ALOHAJuly",325,12.772,34.205,204.37,0.038
"1996","ALOHAJuly",326,12.759,34.205,204.82,0.037
"1997","ALOHAJuly",327,12.737,34.201,205.26,0.036
"1998","ALOHAJuly",328,12.6,34.19,204.92,NA
"1999","ALOHAJuly",329,12.505,34.184,204.19,0.034
"2000","ALOHAJuly",330,12.473,34.183,202.94,0.033
"2001","ALOHAJuly",331,12.445,34.181,202.92,0.032
"2002","ALOHAJuly",332,12.42,34.178,203.38,0.031
"2003","ALOHAJuly",333,12.378,34.177,203.56,0.03
"2004","ALOHAJuly",334,12.335,34.174,203.11,0.029
"2005","ALOHAJuly",335,12.306,34.172,202.64,0.028
"2006","ALOHAJuly",336,12.266,34.169,202.66,0.027
"2007","ALOHAJuly",337,12.233,34.166,202.69,0.026
"2008","ALOHAJuly",338,12.204,34.164,202.44,0.025
"2009","ALOHAJuly",339,12.177,34.163,202.84,0.024
"2010","ALOHAJuly",340,12.164,34.162,202.54,NA
"2011","ALOHAJuly",341,12.148,34.161,202.43,0.022
"2012","ALOHAJuly",342,12.133,34.159,202.54,0.021
"2013","ALOHAJuly",343,12.106,34.157,202.41,0.02
"2014","ALOHAJuly",344,12.069,34.156,202.51,0.019
"2015","ALOHAJuly",345,12.007,34.154,202.41,NA
"2016","ALOHAJuly",347,11.973,34.149,202.34,0.017
"2017","ALOHAJuly",348,11.946,34.147,202.43,0.016
"2018","ALOHAJuly",349,11.907,34.147,202.94,0.015
"2019","ALOHAJuly",350,11.897,34.145,202.76,0.014
"2020","ALOHAJuly",351,11.864,34.144,203.31,0.013
"2021","ALOHAJuly",352,11.814,34.141,204.09,0.012
"2022","ALOHAJuly",354,11.727,34.135,204.54,NA
"2023","ALOHAJuly",355,11.562,34.121,205.19,0.01
"2024","ALOHAJuly",356,11.473,34.112,204.83,NA
"2025","ALOHAJuly",357,11.434,34.106,204.22,0.008
"2026","ALOHAJuly",358,11.292,34.105,204.55,NA
"2027","ALOHAJuly",359,11.245,34.104,204.24,0.006
"2028","ALOHAJuly",361,11.241,34.104,204.14,0.005
"2029","ALOHAJuly",362,11.232,34.103,204.64,0.004
"2030","ALOHAJuly",363,11.215,34.1,204.76,NA
"2031","ALOHAJuly",364,11.178,34.096,204.85,0.002
"2032","ALOHAJuly",365,11.117,34.096,205.39,NA
"2033","ALOHAJuly",366,11.083,34.093,204.86,0
"2034","ALOHAJuly",367,11.03,34.092,204.66,NA
"2035","ALOHAJuly",368,10.996,34.089,204.76,0
"2036","ALOHAJuly",369,10.969,34.087,204.33,0
"2037","ALOHAJuly",370,10.942,34.087,204.35,0
"2038","ALOHAJuly",372,10.89,34.089,204.25,0
"2039","ALOHAJuly",373,10.854,34.087,203.91,NA
"2040","ALOHAJuly",374,10.805,34.087,203.82,0
"2041","ALOHAJuly",375,10.766,34.087,203.97,0
"2042","ALOHAJuly",376,10.741,34.087,204.34,NA
"2043","ALOHAJuly",377,10.727,34.096,204.98,0
"2044","ALOHAJuly",378,10.726,34.105,205.37,0
"2045","ALOHAJuly",379,10.658,34.107,205.29,0
"2046","ALOHAJuly",380,10.62,34.104,204.75,0
"2047","ALOHAJuly",381,10.599,34.102,203.9,0
"2048","ALOHAJuly",382,10.572,34.101,203.63,0
"2049","ALOHAJuly",383,10.534,34.1,203.92,0
"2050","ALOHAJuly",384,10.435,34.094,203.92,0
"2051","ALOHAJuly",385,10.274,34.087,202.46,NA
"2052","ALOHAJuly",386,10.219,34.082,201.1,0
"2053","ALOHAJuly",387,10.197,34.08,201.58,0
"2054","ALOHAJuly",388,10.163,34.078,201.26,0
"2055","ALOHAJuly",389,10.104,34.076,200.53,0
"2056","ALOHAJuly",390,10.067,34.074,200.03,0
"2057","ALOHAJuly",391,10.051,34.074,199.8,NA
"2058","ALOHAJuly",392,10.036,34.073,199.21,0
"2059","ALOHAJuly",393,9.991,34.072,198.84,0
"2060","ALOHAJuly",394,9.977,34.071,198.36,NA
"2061","ALOHAJuly",395,9.951,34.07,197.9,0
"2062","ALOHAJuly",396,9.917,34.071,197.28,0
"2063","ALOHAJuly",397,9.925,34.07,197.09,0
"2064","ALOHAJuly",398,9.9,34.071,196.52,0
"2065","ALOHAJuly",399,9.829,34.071,194.33,0
"2066","ALOHAJuly",400,9.822,34.071,193.97,0
"2067","ALOHAJuly",401,9.769,34.069,192.4,NA
"2068","ALOHAJuly",402,9.743,34.073,190.64,0
"2069","ALOHAJuly",403,9.736,34.077,190.08,NA
"2070","ALOHAJuly",404,9.734,34.077,189.67,0
"2071","ALOHAJuly",405,9.742,34.076,189.77,0
"2072","ALOHAJuly",406,9.727,34.077,189.3,0
"2073","ALOHAJuly",407,9.719,34.078,189.13,0
"2074","ALOHAJuly",408,9.729,34.076,189.42,NA
"2075","ALOHAJuly",409,9.722,34.076,189.01,0
"2076","ALOHAJuly",410,9.706,34.078,188.55,NA
"2077","ALOHAJuly",411,9.69,34.079,187.88,0
"2078","ALOHAJuly",412,9.656,34.081,187.24,NA
"2079","ALOHAJuly",413,9.651,34.081,186.95,0
"2080","ALOHAJuly",414,9.647,34.081,186.87,NA
"2081","ALOHAJuly",415,9.633,34.08,187.08,0
"2082","ALOHAJuly",416,9.627,34.079,186.89,0
"2083","ALOHAJuly",417,9.612,34.08,185.96,0
"2084","ALOHAJuly",418,9.574,34.083,185.82,NA
"2085","ALOHAJuly",420,9.558,34.083,186.14,NA
"2086","ALOHAJuly",421,9.538,34.084,186.28,0
"2087","ALOHAJuly",422,9.503,34.083,186.26,NA
"2088","ALOHAJuly",423,9.454,34.081,185.62,0
"2089","ALOHAJuly",424,9.429,34.084,185.54,0
"2090","ALOHAJuly",425,9.422,34.081,185.54,0
"2091","ALOHAJuly",426,9.409,34.08,185.38,0
"2092","ALOHAJuly",427,9.404,34.08,185.54,0
"2093","ALOHAJuly",428,9.392,34.079,185.38,NA
"2094","ALOHAJuly",429,9.369,34.079,184.76,0
"2095","ALOHAJuly",430,9.351,34.078,184.87,NA
"2096","ALOHAJuly",431,9.346,34.078,184.74,0
"2097","ALOHAJuly",432,9.343,34.077,184.17,NA
"2098","ALOHAJuly",433,9.337,34.077,184.33,0
"2099","ALOHAJuly",434,9.33,34.076,184.43,0
"2100","ALOHAJuly",435,9.313,34.075,183.98,0
"2101","ALOHAJuly",436,9.3,34.075,184.09,0
"2102","ALOHAJuly",437,9.296,34.074,184.07,0
"2103","ALOHAJuly",438,9.286,34.074,183.82,NA
"2104","ALOHAJuly",439,9.259,34.073,182.8,0
"2105","ALOHAJuly",441,9.197,34.074,181.01,0
"2106","ALOHAJuly",442,9.141,34.073,179.19,NA
"2107","ALOHAJuly",443,9.121,34.073,177.65,0
"2108","ALOHAJuly",444,9.109,34.072,177.54,0
"2109","ALOHAJuly",445,9.099,34.072,176.96,0
"2110","ALOHAJuly",446,9.093,34.072,177.08,0
"2111","ALOHAJuly",447,9.089,34.072,177.18,0
"2112","ALOHAJuly",448,9.082,34.071,176.52,0
"2113","ALOHAJuly",449,9.076,34.071,176.13,NA
"2114","ALOHAJuly",450,9.059,34.069,176.51,NA
"2115","ALOHAJuly",451,9.038,34.067,176.4,0
"2116","ALOHAJuly",452,8.989,34.065,176.36,NA
"2117","ALOHAJuly",453,8.956,34.063,176.37,0
"2118","ALOHAJuly",454,8.946,34.062,175.4,0
"2119","ALOHAJuly",455,8.923,34.061,174.28,0
"2120","ALOHAJuly",456,8.876,34.062,173.1,0
"2121","ALOHAJuly",457,8.84,34.061,172.16,NA
"2122","ALOHAJuly",458,8.793,34.06,171.52,0
"2123","ALOHAJuly",459,8.72,34.059,169.76,NA
"2124","ALOHAJuly",461,8.658,34.057,167.26,NA
"2125","ALOHAJuly",462,8.629,34.056,166.46,0
"2126","ALOHAJuly",463,8.618,34.056,165.74,0
"2127","ALOHAJuly",464,8.614,34.056,164.93,0
"2128","ALOHAJuly",465,8.608,34.055,164.58,0
"2129","ALOHAJuly",466,8.595,34.055,164.2,NA
"2130","ALOHAJuly",467,8.578,34.055,163.8,0
"2131","ALOHAJuly",468,8.569,34.054,163.69,NA
"2132","ALOHAJuly",469,8.563,34.053,163.91,0
"2133","ALOHAJuly",471,8.524,34.052,163.63,0
"2134","ALOHAJuly",472,8.486,34.049,163.41,0
"2135","ALOHAJuly",473,8.448,34.046,162.59,0
"2136","ALOHAJuly",474,8.395,34.046,161.22,NA
"2137","ALOHAJuly",475,8.321,34.044,158.85,NA
"2138","ALOHAJuly",476,8.255,34.046,156,0
"2139","ALOHAJuly",477,8.231,34.045,155.28,NA
"2140","ALOHAJuly",478,8.227,34.044,155.12,NA
"2141","ALOHAJuly",479,8.215,34.043,154.04,0
"2142","ALOHAJuly",480,8.189,34.043,153.09,NA
"2143","ALOHAJuly",481,8.155,34.042,152.45,0
"2144","ALOHAJuly",482,8.124,34.04,152.07,0
"2145","ALOHAJuly",483,8.086,34.038,151.53,NA
"2146","ALOHAJuly",484,8.057,34.037,150.97,0
"2147","ALOHAJuly",485,8.028,34.034,151.03,0
"2148","ALOHAJuly",486,7.997,34.031,151.35,NA
"2149","ALOHAJuly",487,7.961,34.029,151.46,0
"2150","ALOHAJuly",488,7.933,34.027,151.12,0
"2151","ALOHAJuly",489,7.869,34.025,149.7,0
"2152","ALOHAJuly",490,7.781,34.025,146.93,0
"2153","ALOHAJuly",491,7.748,34.023,144.88,0
"2154","ALOHAJuly",492,7.725,34.024,143.49,0
"2155","ALOHAJuly",493,7.672,34.025,142.08,NA
"2156","ALOHAJuly",494,7.626,34.024,140.4,0
"2157","ALOHAJuly",495,7.613,34.026,139.3,0
"2158","ALOHAJuly",496,7.621,34.03,137.12,0
"2159","ALOHAJuly",497,7.622,34.033,135.91,0
"2160","ALOHAJuly",498,7.565,34.032,135.47,0
"2161","ALOHAJuly",499,7.527,34.031,134.28,0
"2162","ALOHAJuly",500,7.509,34.03,133.87,NA
"2163","ALOHAJuly",501,7.497,34.028,133.72,0
"2164","ALOHAJuly",502,7.483,34.027,133.37,NA
"2165","ALOHAJuly",503,7.44,34.025,132.76,0
"2166","ALOHAJuly",504,7.408,34.025,132.56,0
"2167","ALOHAJuly",505,7.41,34.024,132.18,NA
"2168","ALOHAJuly",506,7.379,34.023,131.96,0
"2169","ALOHAJuly",507,7.39,34.022,132.25,0
"2170","ALOHAJuly",508,7.364,34.021,131.56,0
"2171","ALOHAJuly",509,7.345,34.022,130.8,0
"2172","ALOHAJuly",510,7.321,34.02,130.6,NA
"2173","ALOHAJuly",511,7.318,34.02,130.45,0
"2174","ALOHAJuly",512,7.291,34.02,129.63,NA
"2175","ALOHAJuly",513,7.275,34.019,129.21,0
"2176","ALOHAJuly",514,7.269,34.019,128.97,0
"2177","ALOHAJuly",515,7.258,34.019,128.76,0
"2178","ALOHAJuly",516,7.251,34.019,128.56,0
"2179","ALOHAJuly",517,7.243,34.019,128.04,0
"2180","ALOHAJuly",518,7.237,34.018,128.29,0
"2181","ALOHAJuly",519,7.242,34.018,128.26,0
"2182","ALOHAJuly",520,7.243,34.017,128.14,0
"2183","ALOHAJuly",521,7.226,34.017,127.99,0
"2184","ALOHAJuly",522,7.199,34.017,126.98,0
"2185","ALOHAJuly",523,7.182,34.016,126.31,0
"2186","ALOHAJuly",525,7.166,34.016,125.96,0
"2187","ALOHAJuly",526,7.14,34.017,125.06,0
"2188","ALOHAJuly",527,7.129,34.018,124.27,0
"2189","ALOHAJuly",528,7.126,34.018,123.84,0
"2190","ALOHAJuly",529,7.127,34.018,123.61,NA
"2191","ALOHAJuly",530,7.124,34.018,123.37,0
"2192","ALOHAJuly",531,7.117,34.019,122.34,0
"2193","ALOHAJuly",532,7.107,34.019,120.65,0
"2194","ALOHAJuly",534,7.08,34.023,117.76,0
"2195","ALOHAJuly",535,7.069,34.028,115.67,0
"2196","ALOHAJuly",536,7.031,34.031,114.02,NA
"2197","ALOHAJuly",537,7.008,34.03,113.9,0
"2198","ALOHAJuly",538,6.969,34.026,113.63,NA
"2199","ALOHAJuly",539,6.935,34.025,113.21,0
"2200","ALOHAJuly",541,6.916,34.024,113.08,0
"2201","ALOHAJuly",542,6.894,34.024,112.75,0
"2202","ALOHAJuly",543,6.891,34.026,111.84,0
"2203","ALOHAJuly",544,6.891,34.026,111.79,0
"2204","ALOHAJuly",545,6.888,34.027,111.41,NA
"2205","ALOHAJuly",546,6.884,34.028,110.39,0
"2206","ALOHAJuly",547,6.877,34.03,109.38,0
"2207","ALOHAJuly",548,6.868,34.031,108.7,0
"2208","ALOHAJuly",549,6.861,34.032,108.59,0
"2209","ALOHAJuly",550,6.854,34.033,107.59,0
"2210","ALOHAJuly",552,6.847,34.033,106.6,0
"2211","ALOHAJuly",553,6.834,34.036,106.17,NA
"2212","ALOHAJuly",554,6.825,34.038,105.19,0
"2213","ALOHAJuly",555,6.82,34.037,105.08,0
"2214","ALOHAJuly",556,6.816,34.037,104.59,0
"2215","ALOHAJuly",558,6.788,34.039,103.24,0
"2216","ALOHAJuly",559,6.763,34.039,102.78,0
"2217","ALOHAJuly",560,6.757,34.038,102.91,0
"2218","ALOHAJuly",561,6.749,34.037,102.53,0
"2219","ALOHAJuly",562,6.715,34.036,101.42,0
"2220","ALOHAJuly",563,6.674,34.038,100.84,NA
"2221","ALOHAJuly",564,6.667,34.038,100.65,0
"2222","ALOHAJuly",565,6.664,34.038,100.54,0
"2223","ALOHAJuly",566,6.653,34.038,100.36,0
"2224","ALOHAJuly",567,6.638,34.038,100.16,0
"2225","ALOHAJuly",568,6.633,34.037,99.95,0
"2226","ALOHAJuly",569,6.627,34.037,99.76,0
"2227","ALOHAJuly",570,6.62,34.037,99.82,0
"2228","ALOHAJuly",571,6.611,34.036,99.27,NA
"2229","ALOHAJuly",572,6.604,34.037,99.4,0
"2230","ALOHAJuly",573,6.603,34.036,99.3,0
"2231","ALOHAJuly",574,6.602,34.036,99.21,0
"2232","ALOHAJuly",575,6.595,34.036,98.54,0
"2233","ALOHAJuly",576,6.579,34.037,97.84,0
"2234","ALOHAJuly",577,6.571,34.038,97.5,0
"2235","ALOHAJuly",578,6.558,34.038,96.83,0
"2236","ALOHAJuly",579,6.547,34.04,95.61,NA
"2237","ALOHAJuly",580,6.524,34.042,94.94,0
"2238","ALOHAJuly",581,6.497,34.042,94.28,0
"2239","ALOHAJuly",582,6.476,34.042,93.97,NA
"2240","ALOHAJuly",583,6.458,34.043,93.26,0
"2241","ALOHAJuly",584,6.448,34.043,92.64,0
"2242","ALOHAJuly",585,6.44,34.044,92.1,NA
"2243","ALOHAJuly",586,6.434,34.044,90.37,0
"2244","ALOHAJuly",587,6.38,34.048,88.51,0
"2245","ALOHAJuly",588,6.323,34.051,86.66,NA
"2246","ALOHAJuly",590,6.293,34.052,85.28,NA
"2247","ALOHAJuly",591,6.248,34.054,84,0
"2248","ALOHAJuly",592,6.214,34.052,84,0
"2249","ALOHAJuly",593,6.216,34.052,84.14,0
"2250","ALOHAJuly",594,6.214,34.051,83.83,0
"2251","ALOHAJuly",595,6.208,34.051,83.71,0
"2252","ALOHAJuly",596,6.18,34.052,82.65,0
"2253","ALOHAJuly",597,6.143,34.054,80.65,0
"2254","ALOHAJuly",598,6.092,34.061,79.54,0
"2255","ALOHAJuly",599,6.068,34.062,77.99,NA
"2256","ALOHAJuly",600,6.093,34.058,79.12,0
"2257","ALOHAJuly",601,6.013,34.067,75.02,NA
"2258","ALOHAJuly",602,6,34.068,72.95,0
"2259","ALOHAJuly",603,5.975,34.072,71.99,0
"2260","ALOHAJuly",604,5.968,34.072,73.04,0
"2261","ALOHAJuly",605,5.994,34.069,72.26,0
"2262","ALOHAJuly",606,5.955,34.073,70.81,NA
"2263","ALOHAJuly",607,5.891,34.076,69.69,0
"2264","ALOHAJuly",608,5.877,34.077,69.59,0
"2265","ALOHAJuly",609,5.87,34.076,69.55,NA
"2266","ALOHAJuly",610,5.878,34.078,68.81,0
"2267","ALOHAJuly",611,5.885,34.079,68.36,NA
"2268","ALOHAJuly",612,5.877,34.08,67.89,0
"2269","ALOHAJuly",613,5.845,34.081,67.4,0
"2270","ALOHAJuly",614,5.809,34.084,66.33,0
"2271","ALOHAJuly",615,5.805,34.083,66.35,NA
"2272","ALOHAJuly",616,5.801,34.082,65.83,0
"2273","ALOHAJuly",617,5.785,34.085,64.09,0
"2274","ALOHAJuly",619,5.711,34.087,63.01,0
"2275","ALOHAJuly",620,5.626,34.087,61.81,0
"2276","ALOHAJuly",621,5.619,34.086,61.59,0
"2277","ALOHAJuly",622,5.638,34.087,62.08,0
"2278","ALOHAJuly",623,5.629,34.086,61.6,0
"2279","ALOHAJuly",624,5.594,34.085,60.46,NA
"2280","ALOHAJuly",625,5.563,34.087,59.6,0
"2281","ALOHAJuly",627,5.532,34.091,58.76,NA
"2282","ALOHAJuly",628,5.51,34.093,58.4,0
"2283","ALOHAJuly",629,5.508,34.093,58.01,0
"2284","ALOHAJuly",630,5.505,34.094,58.16,0
"2285","ALOHAJuly",631,5.503,34.095,57.92,0
"2286","ALOHAJuly",632,5.5,34.096,57.06,0
"2287","ALOHAJuly",634,5.494,34.096,56.83,NA
"2288","ALOHAJuly",635,5.479,34.097,56.59,0
"2289","ALOHAJuly",636,5.47,34.097,56.37,NA
"2290","ALOHAJuly",637,5.45,34.099,56.04,0
"2291","ALOHAJuly",638,5.444,34.101,55.71,NA
"2292","ALOHAJuly",639,5.439,34.101,55.49,0
"2293","ALOHAJuly",640,5.433,34.101,55.26,0
"2294","ALOHAJuly",641,5.429,34.101,55.03,0
"2295","ALOHAJuly",642,5.425,34.102,54.8,NA
"2296","ALOHAJuly",643,5.413,34.105,54.57,NA
"2297","ALOHAJuly",645,5.41,34.108,54.34,NA
"2298","ALOHAJuly",646,5.412,34.113,54,0
"2299","ALOHAJuly",647,5.415,34.115,53.54,NA
"2300","ALOHAJuly",648,5.406,34.116,53.18,0
"2301","ALOHAJuly",649,5.381,34.116,52.55,0
"2302","ALOHAJuly",651,5.369,34.116,52.31,0
"2303","ALOHAJuly",652,5.377,34.119,52.33,NA
"2304","ALOHAJuly",653,5.38,34.12,52.13,0
"2305","ALOHAJuly",654,5.38,34.12,52.54,NA
"2306","ALOHAJuly",655,5.38,34.12,52.29,0
"2307","ALOHAJuly",656,5.378,34.121,52.05,NA
"2308","ALOHAJuly",657,5.373,34.122,52.28,0
"2309","ALOHAJuly",658,5.372,34.122,51.87,0
"2310","ALOHAJuly",659,5.367,34.123,51.4,0
"2311","ALOHAJuly",660,5.355,34.126,50.52,0
"2312","ALOHAJuly",662,5.327,34.129,50.04,0
"2313","ALOHAJuly",663,5.308,34.129,49.81,NA
"2314","ALOHAJuly",664,5.304,34.13,49.34,NA
"2315","ALOHAJuly",665,5.291,34.131,49.15,0
"2316","ALOHAJuly",666,5.271,34.132,48.3,0
"2317","ALOHAJuly",667,5.258,34.135,48.07,0
"2318","ALOHAJuly",668,5.25,34.137,47.93,0
"2319","ALOHAJuly",669,5.248,34.139,47.8,NA
"2320","ALOHAJuly",670,5.252,34.142,46.93,0
"2321","ALOHAJuly",672,5.243,34.143,47.08,0
"2322","ALOHAJuly",673,5.239,34.146,46.84,NA
"2323","ALOHAJuly",674,5.2,34.147,46.24,0
"2324","ALOHAJuly",675,5.192,34.145,45.65,0
"2325","ALOHAJuly",676,5.176,34.145,45.45,0
"2326","ALOHAJuly",677,5.159,34.144,44.98,0
